"4787","Structure attributive","Y être DET X + caractéristiques","Evolution volcanologique du mont Manengouba (Ligne du Cameroun) ; nouvelles données pétrographiques, géochimiques et géochronologiques Résumé Le mont Manengouba est un complexe volcanique polygénique de la Ligne du Cameroun édifié au Quaternaire, entre 1, 55 et 0 Ma, en trois","oui","","","Manengouba est un complexe volcanique","",""
"4788","Structure attributive","Y être DET X + caractéristiques","basaltes aux trachytes. Les olivines varient de Fo85 dans les phénocristaux des basaltes à Fo51 dans les microlites des benmoréites. Dans les laves basiques et intermédiaires, le clinopyroxène est un diopside zoné , les microcristaux ayant la composition des bordures des phénocristaux (Mg at % 43-35, Fet at % 22-11","oui","","","clinopyroxène est un diopside zoné","",""
"4789","Structure attributive","Y être DET X + caractéristiques",", où des coulées ont des âges plateau 40Ar / 39Ar variant de 0, 24 à 0, 05 Ma [11]. 6. Conclusion Le mont Manengouba est un complexe volcanique semblable aux autres complexes de la Ligne du Cameroun. Il est constitué de trois ensembles volcanologiques : deux volcans","oui","","","Manengouba est un complexe volcanique","",""
"4790","Structure attributive","Y être DET X + caractéristiques",". Les variations d'abondance des éléments majeurs et en traces ainsi que les spectres de terres rares montrent que le processus majeur de différenciation à l'intérieur de chaque série est la cristallisation fractionnée impliquant l'olivine, les oxydes ferrotitanés, le clinopyroxène et le plagioclase. Les deux séries seraient issues de","oui","","","série est la cristallisation fractionnée","",""
"4791","Structure attributive","Y être DET X + caractéristiques","acétolyse ont été appliquées aux niveaux indurés. De nouvelles informations ont été obtenues dont une partie est rapportée dans ce travail à l'occasion d'une étude dont l' objet est la caractérisation régionale d'un épisode volcanique explosif. Celui-ci fut initialement décelé à Tercis (Odin, 2001 *, p.","non","","","objet est la caractérisation régionale","",""
"4792","Structure attributive","Y être DET X + caractéristiques","installées dans les environnements volcaniques lacustres de la région de Ngaounaéré et pour les habitants de cette ville, tant il est vrai que 20 % de CO2 dans l' air est une concentration suffisante pour être fatale et qu'un volume de gaz supérieur à 0, 6 km3 pourrait asphyxier des populations établies","plutôt non","","","air est une concentration suffisante","",""
"4793","Structure attributive","Y être DET X + caractéristiques",". Toutefois, un trait remarquable est ! a direction de ces failles qui sont obliques par rapport au fossé de subduction. L’interprétation la plus simple de cette obliquité est l’ancienneté relative de ces failles qui auraient pu se former alors que le point triple était situé plus au nord. Cette","non","","","obliquité est l’ancienneté relative","",""
"4794","Structure attributive","Y être DET X + caractéristiques","de ses extrémités comme l’exigerait le modèle classique (cf. infra). Fusion partielle du manteau et grandes séries magmatiques Le phénomène initiateur de la formation du magma est la fusion partielle des péridotites du manteau. Lors du mouvement d’ascension des péridotites vers la surface (par convection, ou","oui","","","magma est la fusion partielle","",""
"4795","Structure attributive","Y être DET X + caractéristiques","d’arc. Ces derniers portent donc une certaine empreinte géochimique de la plaque subductée et notamment des sédiments qu’elle convoie. Les plus connues de ces séries de subduction sont les séries calco-alcalines dont les laves sont en général assez porphyriques et saturées ou sursaturées en S1O2- Il existe une évolution des séries","plutôt oui","anaphore","","subduction sont les séries calco-alcalines","",""
"4796","Structure attributive","Y être DET X + caractéristiques","débris sont des critères morphologiques, structuraux, sédimentologiques et cartographiques. La cicatrice de la rupture est représentée par une caldeira d'effondrement en forme d'amphithéâtre. Le dépôt est une brèche anguleuse , extrêmement hétérométrique, à caractère chaotique, sans stratification ni tri. Les éléments sont les fragments de l'","oui","","","dépôt est une brèche anguleuse","",""
"4797","Structure attributive","Y être DET X + caractéristiques","(ex. Santorin, Ile Saint-Paul) ; (15) des îles et falaises multilobées en forme d’arceaux soudés. Marges actives vues par la modélisation La géomorphologie est une discipline passionnante mais, ne nous y trompons pas, l’art, dont dispose la nature, de façonner les reliefs","plutôt non","pertinent ?","","géomorphologie est une discipline passionnante","",""
"4798","Structure attributive","Y être DET X + caractéristiques","lapilli ponceux et de blocs lithiques volcaniques ou originaires du substratum, sont des dépôts d'ignimbrite remaniée, dite secondaire. Pétrologie des produits éruptifs La lave de l' éruption est une dacite riche en K20 de la série calco-alcaline potassique (Gourgaud et al., 1995). Le cortège minéralogique regroupe","oui","","","éruption est une dacite riche","",""
"4799","Structure attributive","Y être DET X + caractéristiques","ses thermes romains. Des trois sources exploitées dans la première moitié du XXeme siècle, seule celle de Loutra est encore utilisée par un établissement thermal municipal. Une curiosité est le sauna naturel d’Emborios. Juste avant l’entrée du village, sur la droite de la vieille route, un dégagement","non","","","curiosité est le sauna naturel","",""
"4800","Structure attributive","Y être DET X + caractéristiques","position quasi-symétrique de celle de Faial. Malgré sa proximité à la dorsale, cette île, comme celle de Corvo, est connue pour sa remarquable stabilité géotectonique. Flores est une île monolithique , allongée dans le sens nord-sud, qui forme un plateau d’environ 500 m de hauteur culminant au Morro","plutôt oui","","","Flores est une île monolithique","",""
"4801","Structure attributive","Y être DET X + caractéristiques","m de hauteur. Photo Guy Caniaux. La dépression de Terras Châs (volcan du Topo - Ile de Pico) : trace d’un effondrement sectoriel ? Terras Châs est une zone dépressionnaire de forme semi-circulaire, d’environ 2 km de diamètre, qui entaille le flanc sud-est de l’ancien volcan","oui","","","Châs est une zone dépressionnaire","",""
"4802","Structure attributive","Y être DET X + caractéristiques","de la coulée basaltique, confirme que la zone d’alimentation magmatique de cet édifice était située au niveau du Petit Pioc’h. Dans le contexte local, ce pendage est un élément supplémentaire pour infirmer l’hypothèse d’un volcan unique dont l’érosion ultérieure aurait laissé les trois reliefs volcaniques actuellement visibles","plutôt non","","","pendage est un élément supplémentaire","",""
"4803","Structure attributive","Y être DET X + caractéristiques","subdivisée en plusieurs vastes domaines appelés plaques lithosphériques. Ces plaques se déforment à leurs frontières et sont animées de mouvements relatifs les unes par rapport aux autres. La lithosphère est la portion supérieure de l'enveloppe terrestre, d'environ 100 km d'épaisseur, constituée de la croûte continentale ou océanique et","oui","","","lithosphère est la portion supérieure","",""
"4804","Structure attributive","Y être DET X + caractéristiques","88 ± 0, 18 Ma, à 350 m, la K benmoréite 39 O à 2, 05 ± 0, 1 Ma. Les témoins du deuxième cycle sont la K hawaiite 40 B sommitale (altitude 580 m) et datée à 1, 25 ± 0, 06 Ma et","plutôt oui","","","cycle sont la K hawaiite","",""
"4805","Structure attributive","Y être DET X + caractéristiques","s'opposent le plus souvent à la fusion. On connaît sa constitution grâce à l'analyse des ondes produites par les séismes, qui traversent le globe. La croûte est une enveloppe superficielle de 30 km d'épaisseur en moyenne, très mince comparé au rayon de la planète (6 370 km","oui","","","croûte est une enveloppe superficielle","",""
"4806","Structure attributive","Y être DET X + caractéristiques","d'un volcan complètement éteint. On considère qu'un volcan est définitivement éteint si sa dernière éruption remonte à 50 000 ans ou plus. Le réveil d'un volcan est un phénomène complexe , qui dépend de nombreux paramètres. Certaines causes ont une origine profonde, interne au globe, tel le","oui","","","volcan est un phénomène complexe","",""
"4807","Structure attributive","Y être DET X + caractéristiques","autre forme d'énergie, est, elle aussi, polluante, par le rejet d'eau saumâtre et de gaz. photo une centrale Larderello, Nesjavellir Geyser Un geyser est une éjection intermittente d'un mélange d'eau bouillante et de vapeur d'eau. On en rencontre dans seulement quelques régions volcaniques","oui","","","geyser est une éjection intermittente","",""
"4808","Structure attributive","Y être DET X + caractéristiques","émission en un dôme de lave en forme de chaudron renversé (puy de Dôme dans la chaîne des Puys) ou bien en aiguilles de lave. Magma Le magma est un liquide qui se forme par fusion partielle du manteau terrestre vers 100 km de profondeur, plus rarement par fusion partielle de","oui","","","magma est un liquide qui","",""
"4809","Structure attributive","Y être DET X + caractéristiques","éternité. Dans la vallée de Chaudefour se dressent la "" Crête du Coq "" et la "" Dent de la Rancune "", que certains alpinistes escaladent. Le thermalisme est une activité importante de cette région : La Bourboule, Le Mont-Dore, Saint-Nectaire. Nuée ardente Une nuée ardente, également appelée","oui","","","thermalisme est une activité importante","",""
"4810","Structure attributive","Y être DET X + caractéristiques","la planche à voile sur le lagon : en France c'est déjà le soir avec le résultat des élections législatives. Que cela nous semble alors loin ! Ce séjour fut une expérience unique et très enrichissante. Sans prendre partie pour la cause nucléaire, je tiens à témoigner des conditions de sécurité","non","","","séjour fut une expérience unique","",""
"4811","Structure attributive","Y être DET X + caractéristiques",", le Krakatau, le Piton de la Fournaise, le Nyiragongo... sont au rendez-vous. Qu'est-ce qu'un volcan ? Les hommes ont longtemps cru qu'un volcan était une montagne qui crachait des flammes et vomissait des torrents de feu. Ils se trompaient : dans les volcans, il n'","plutôt oui","","","volcan était une montagne qui","",""
"4812","Structure attributive","Y être DET X + caractéristiques","lave pâteuse qui a surgi de la terre il y a environ 8 200 ans. < # KRA-4-11 > De nouveaux volcans naissent-ils parfois ? La naissance d'un volcan est un phénomène rare , auquel très peu d'hommes ont assisté. On imagine la frayeur des habitants lorsque, en 1538,","oui","","","volcan est un phénomène rare","",""
"4813","Structure attributive","Y être DET X + caractéristiques",": des liquides ou laves ; des produits solides ou solidifiés : blocs, bombes, scories, cendres, etc. ; des produits gazeux : gaz. Ces matériaux sont les produits volcaniques . L'accumulation des produits solides à proximité du point de sortie (cratère ou fissure éruptive) constitue un","oui","","","matériaux sont les produits volcaniques","",""
"4814","Structure attributive","Y être DET X + caractéristiques","sont répartis les volcans actifs dans le monde ? Les 1 500 volcans actifs reconnus ne sont pas répartis de manière aléatoire à la surface de la Terre. Leur localisation est une conséquence directe de la tectonique des plaques. On les retrouve : - le long des zones d'accrétion : outre les","plutôt non","","","localisation est une conséquence directe","",""
"4815","Structure attributive","Y être DET X + caractéristiques","sommet émerge presque, il faudrait envoyer des plongeurs qui continueraient le travail commencé par les hommes-grenouilles de l'ORSTOM et de la marine nationale. (1) Le manteau est la couche constitutive de la Terre qui est située entre le noyau (3 470 kilomètres de rayon) et la croûte (","oui","","","manteau est la couche constitutive","",""
"4816","Structure attributive","Y être DET X + caractéristiques","leur chaîne stratégique mondiale, comme la guerre du Golfe l'a montré. Clark et Subic ont joué un rôle important dans le déploiement américain en Arabie. Les bases sont un outil essentiel de projection de puissance en Asie, où le jeu diplomatique à venir s'annonce complexe en raison des incertitudes","plutôt non","","","bases sont un outil essentiel","",""
"4817","Structure attributive","Y être DET X + caractéristiques","Cette pompe biologique marine très complexe vient d'être en partie décrite par Paul Treguer (IUEM, CNRS, université de Bretagne occidentale), qui précise que l' océan est un facteur essentiel du contrôle du présent et du futur du climat de la planète. JEAN-FRANCOIS AUGEREAU (Doc : Avec photo","plutôt non","","","océan est un facteur essentiel","",""
"4818","Structure attributive","Y être DET X + caractéristiques","3 millions. Sur la caldeira les prix atteignent 20 000 F le mètre carré ! "" Chercher l'Atlantide, ou même son reflet, dans ce supermarché du tourisme est un exercice frustrant . Un palace Atlantis, trois tavernes, un loueur de voitures, la pêche est maigre. "" C'","non","","","tourisme est un exercice frustrant","",""
"4819","Structure attributive","Y être DET X + caractéristiques","une atteinte au droit à l'image "". C'est la première fois qu'une photo d'un paysage vierge risque d'être poursuivie. Celle reproduite par le supermarché est une vue aérienne , où l'on ne distingue que les sommets du Pariou et du Puy de Dôme... Ce n'est","non","","","supermarché est une vue aérienne","",""
"4820","Structure attributive","Y être DET X + caractéristiques",""" grimpe "", en effet, de 1 000° C entre la base du manteau inférieur et la surface du noyau. On découvre aujourd'hui que cette zone est une frontière chimique : la base de la couche D "" est le siège d'importantes réactions chimiques entre la pérovskite, silicate","plutôt oui","","","zone est une frontière chimique","",""
"4821","Structure attributive","Y être DET X + caractéristiques","être affectées par les panaches de fumée et de hiérarchiser les mesures à prendre. La réponse rapide et efficace de l'Esa et du Cnes à cette situation d' urgence était la conséquence directe de la décision prise peu de temps avant, le 22 juillet 1999, à la conférence Unispace III,","non","","","urgence était la conséquence directe","",""
"4822","Structure attributive","Y être DET X + caractéristiques","de Jupiter. "" C'était la première fois que l'on mesurait in situ l'atmosphère d'une planète géante, précise Pierre Drossart. La plongée de ce module fut un moment exceptionnel . En deux heures, nous avons obtenu un nombre fabuleux de données qui ont nécessité ensuite des années d'","non","","","module fut un moment exceptionnel","",""
"4823","Structure attributive","Y être DET X + caractéristiques","survolé Io six fois, et 27 fois au total les trois autres planètes. Un entêtement qui a fait des miracles en matière scientifique. Io, la volcanique Io est le satellite galiléen le plus proche de Jupiter, distant de seulement 422 000 kilomètres. Cette proximité le soumet au terrible pouvoir","oui","","","Io est le satellite galiléen","",""
"4824","Structure attributive","Y être DET X + caractéristiques","magmatiques se situent à la limite croûte-manteau, vers 30 km de profondeur, ou bien dans la croûte à quelques kilomètres seulement de la surface. Typiquement, un magma est un mélange complexe de trois phases : une phase liquide, prépondérante ; une phase gazeuse, dissoute dans la phase liquide tant","oui","","","magma est un mélange complexe","",""
"4825","Structure attributive","Y être DET X + caractéristiques","), de couleur bronze et vert sombre ainsi que des grenats rouges (silicates d'aluminium, de calcium et de fer, riches en magnésium). L' éclogite est une roche verte et rouge, formée pour moitié d'un pyroxène vert, riche en sodium, et d'un grenat plus","oui","","","éclogite est une roche verte","",""
"4826","Structure attributive","Y être DET X + caractéristiques","diamants en grande quantité. Les lentilles claires sur la grande face correspondent à d'anciens fragments de laves inclus initialement dans une matrice de cendres : la roche d' origine est un tuf volcanique . Elle a été déformée : les anciens fragments de lave sont étirés (en jaune) et aplatis (","oui","","","origine est un tuf volcanique","",""
"4827","Structure attributive","Y être DET X + caractéristiques",". L'un des champs les plus riches au monde, le champ d'Orapa, au Botswana, produit près de six millions de carats par an. Les placers sont la cible favorite des artisans, encore nommés diamineurs (Afrique francophone), diggers (Afrique anglophone) ou garimpeiros (Brésil","non","","","placers sont la cible favorite","",""
"4828","Structure attributive","Y être DET X + caractéristiques","sur le marché alors que la production indienne, en fort déclin, ne couvre plus la demande occidentale. La découverte remonte aux années 1720, alors que le pays est une colonie portugaise . Jusqu'à ce que soient découvertes les mines d'Afrique du Sud 150 ans plus tard, le Brésil","plutôt non","pas pertinent","","pays est une colonie portugaise","",""
"4829","Structure attributive","Y être DET X + caractéristiques","diamant sont souvent des barres rocheuses ou des marmites où les diamants aux formes arrondies par l'érosion (cartouche) s'accumulent avec le gravier. 2. La kimberlite est une roche volcanique qui remonte et forme dans la croûte terrestre une cheminée conique (pipe). De surcroît, lorsque les","oui","","","kimberlite est une roche volcanique","",""
"4830","Structure attributive","Y être DET X + caractéristiques","aériennes ou satellitaires aident à repérer les structures géologiques particulières, comme les figures circulaires qui traduiraient la présence d'une cheminée de kimberlite ou de lamproïte. Si la télédétection est un outil précieux pour préciser la géologie d'un périmètre exploré, son efficacité reste limitée pour la recherche directe des kimberlites.","plutôt non","appréciation perso","","télédétection est un outil précieux","",""
"4831","Structure attributive","Y être DET X + caractéristiques","dans des sites pièges des cours d'eau, de sorte qu'on les trouve assez facilement lors de la prospection alluvionnaire. Dans le cas des kimberlites, ces minéraux sont l'ilménite magnésienne , le grenat pyrope plus ou moins riche en chrome et magnésium, et le diopside chromifère (voir la","oui","","","minéraux sont l'ilménite magnésienne","",""
"4832","Structure attributive","Y être DET X + caractéristiques","teintes dorées et orangées, bleues, vertes et phosphorescentes. Le lichen a un autre intérêt après que les laves aient jeté la mort sur la terre, le lichen est le premier végétal (algues et champignons nourris les uns des autres) assez téméraire pour reconquérir le roc, de sorte qu'","oui","","","lichen est le premier végétal","",""
"4833","Structure attributive","Y être DET X + caractéristiques","entraîné par le flot, je perds l'équilibre sur le fond glissant. J'aperçois l'autre rive et la base abrupte de la chaîne des Fôgrufjôll. Le Skaftâ est l'obstacle majeur que je suis venu reconnaître. Né de l'antagonisme du feu et de la glace, ce puissant fleuve","plutôt oui","","","Skaftâ est l'obstacle majeur","",""
"4834","Structure attributive","Y être DET X + caractéristiques",". 5. Laves et dépôts explosifs s'empilent en couches : le volcan grandit. Des cratères apparaissent sur ses flancs, alimentés par des fissures latérales. Les strato-volcans sont les édifices éruptifs les plus nombreux et les plus gros à la surface de la Terre. Leur durée de vie peut varier","oui","","","strato-volcans sont les édifices éruptifs","",""
"4835","Structure attributive","Y être DET X + caractéristiques","de la vallée. Vocation Envoyé spécial au coeur de l'apocalypse Regarder le Soleil en face était pour les Anciens le suprême défi. Affronter un volcan en pleine éruption est un face-à-face familier aux rares hommes du XXe siècle dont la vocation est d'ausculter la Terre dans ses enfantements de laves et","plutôt non","appréciation perso","","éruption est un face-à-face familier","",""
"4836","Structure attributive","Y être DET X + caractéristiques","Nous avons très peu d'espoir de la prévoir. Elle fera des millions de morts en quelques instants. L'incroyable augmentation de densité de population au pied des volcans est un sujet constant de préoccupation. Le Vésuve qui, en 79 après Jésus-Christ, a fait 2 000 victimes en anéantissant Pompéi","plutôt non","appréciation perso","","volcans est un sujet constant","",""
"4837","Structure attributive","Y être DET X + caractéristiques","cône adventif du Kilauea, de 250 m de haut (Pu'u signifie "" colline "" en langue polynésienne par opposition à Mauna "" la montagne "" et O' o était un oiseau endémique des forêts de l'île, disparu depuis). Le lac occupe un puits parfaitement circulaire d'un diamètre","non","","","o était un oiseau endémique","",""
"4838","Structure attributive","Y être DET X + caractéristiques",", au fond de l'Atlantique, la limite entre les plaques américaines, eurasiatique et africaine. L'Islande est une émergence de cette ride. Silice, La silice est le nom que l'on donne à l'oxyde de silicium (SiO2) présent dans toutes les roches volcaniques (à une","plutôt non","","","silice est le nom que","",""
"4839","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","immunité et un risque de survenue d'infections, sont très fréquents ; l'alopécie (chute des cheveux) est aussi un effet indésirable très fréquent. Selon les protocoles, des organes peuvent être touchés et il peut apparaître des troubles neurologiques, cutanés","Plutôt oui","1 terme du domaine ; et ""effet"" : terme ? Effet secondaire en fait","FR/Cancer du sein/Vulgarisation/page15","est aussi un effet indésirable très","effet indésirable","alopécie"
"4840","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","Le médecin référent doit donc être informé de tout ce qui concerne la patiente afin de participer au mieux à l'organisation des soins. Il est souvent un soutien très efficace pour les proches en cas de besoin de conseils ou d'aide psychologique. Les proches ont aussi un","Plutôt oui","le médecin est un soutien (psychologique)","FR/Cancer du sein/Vulgarisation/page16","est souvent un soutien très","médecin ","soutien"
"4841","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","clavicule jusqu'au mamelon, l'autre courte et abrupte du mamelon jusqu'au sillon sous mammaire. Ce sillon est une limite visuelle très nette, une sorte de frontière entre le sein et l'abdomen, un passage brutal du galbe du sein","Plutôt non","ni sillon ni limite visuelle n'apparaissent dans les candidats termes","FR/Cancer du sein/Vulgarisation/page192","est une limite visuelle très","limite visuelle","sillon"
"4842","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","Ce muscle s'appelle le grand dorsal (ou latissimus dorsi en langage international). Comme son nom latin l'indique, c'est un muscle très large mais aussi très fin (comme son nom ne l'indique pas !).","Plutôt oui","ce : reprend ""le grand dorsal"". Muscle : candidat terme","FR/Cancer du sein/Vulgarisation/page209","est un muscle très","grand dorsal","muscle"
"4843","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","sein par la peau, la graisse et le muscle du dos, sans avoir besoin de prothèse. C'est une option très intéressante car le sein est fait entièrement avec vos tissus, il n'y a pas de corps étrangers et","Plutôt non","""c'"" : reprend ""reconstruction autologue par lambeau de grand dorsal"",adj ""intéressante"" : intègre une dimension Axiologique ?","FR/Cancer du sein/Vulgarisation/page213","est une option très","option","reconstruction autologue "
"4844","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","Mieux vivre la chimiothérapie. Après la chimiothérapie. La fin du traitement est une étape importante et très attendue. Pourtant, cette période peut aussi être vécue avec appréhension. Il est probable que le patient se","Oui","""fin du traitement"" lié à ""étape"". ","FR/Cancer du sein/Vulgarisation/page23","est une étape importante et très","étape","fin du traitement"
"4845","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","immunité et un risque de survenue d'infections, sont très fréquents ; l'alopécie (chute des cheveux) est aussi un effet indésirable très fréquent. Selon les protocoles, des organes peuvent être touchés et il peut apparaître des troubles neurologiques, cutanés","Plutôt oui","l'alopécie : terme A ; effet indésirable : terme B ; deux termes du domaine","FR/Cancer du sein/Vulgarisation/page36","est aussi un effet indésirable très","effet indésirable","alopécie"
"4846","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","c'est à dire exécutés par vous-même. Votre rééducation pourra éventuellement être complétée par un drainage lymphatique, qui est un massage très spécifique de votre bras. Voici décrits et dessinés les principaux exercices que vous pourrez réaliser. 1er exercice.","Oui","avec relative","FR/Cancer du sein/Vulgarisation/page45","est un massage très","massage","drainage lymphatique"
"4847","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj",", de lotions ou de crèmes sur la zone traitée. ---- La chimiothérapie Quelques définitions pour commencer La chimiothérapie est une modalité de traitement systémique très importante dans le traitement des cancers du sein et qui a amélioré fondamentalement le pronostic de la maladie. 4","Oui","2 candidat terme","FR/Cancer du sein/Vulgarisation/page56","est une modalité de traitement systémique très","modalité de traitement systémique","chimiothérapie"
"4848","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","supérieur à 100 000 / mm3. La fièvre La survenue d’une fièvre au cours de la chimiothérapie n’est pas un évènement très fréquent, mais qui mérite attention. Si vous vous sentez fébrile entre les cycles de traitement, il est","Plutôt oui","avec négation. Terme 1 : nominalisation, terme 2 : événement","FR/Cancer du sein/Vulgarisation/page56","est pas un évènement très","",""
"4849","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","de l’archipel des Mascareignes (qui comprend également l’Ile Maurice), dans l’Océan Indien. C’ est un centre éruptif très actif qui se remet à fonctionner régulièrement. Les récentes crises, été 1985 et printemps 1986, annoncent en","Oui","""c'"" : le Piton de la Fournaise (terme du domaine), ""terme B : terme du domaine","FR/Volcan/Scientifique/geo2","est un centre éruptif très","",""
"4850","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","alourdie et enfoncée. Elle est donc profonde (plus de 6 kilomètres de profondeur) et lourde. C’ est une plaque mécaniquement très résistante, difficilement pliable, mais qui s’enfonce d’elle-mème sous son propre poids. La couverture de sédiments","Oui","résolution de l'anaphore. Elle : la plaque pacifique = ""c'"". Terme ""plaque"" apparait des deux côtés du marqueur. ""mécaniquement très résistante"" : caractéristiques","FR/Volcan/Scientifique/geo21","est une plaque mécaniquement très","",""
"4851","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","Plateau des Açores demeure encore très mal connu, immensité oblige. Les interactions de type dorsale - point chaud sont un domaine d’investigation très actuel. Aux Açores la situation est différente, puisqu’elle concerne des interactions plus originales encore, certes plus","Oui","""domaine d'investigation"" : lexique scientifique ?","FR/Volcan/Scientifique/lave10","sont un domaine d’investigation très","",""
"4852","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","que le Nevado Sabancaya prolonge vers le Nord par des dômes-coulées chevauchant un linéament orienté SW-NE. Le Nevado Hualca-Hualca est également un grand strato-volcan très proche au NNW du complexe précédent mais davantage érodé. Ces appareils atteignent les altitudes respectives de 6280 m (","Oui","2 termes du domaine ; terme A : nom d'un volcan ; terme B : strato-volcan","FR/Volcan/Scientifique/quat1","est également un grand strato-volcan très","",""
"4853","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","Auvergne sont exploités sous le nom de pouzzolanes. Les ponces, exploitées très intensément dans l'île Lipari, sont une variété très poreuse, de sorte que la densité moyenne est inférieure à 1. Les fragments de lave volcanique de diamètre","Plutôt oui","terme A : les ponces. Un seul terme. L'hyperonyme n'est pas présent dans la phrase. On a juste ""sont une variété très Adj)","FR/Volcan/Vulgarisation/corpusFR","sont une variété très","",""
"4854","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","Il s'agit de cônes mixtes, avec laves fluides, mais à l'émission de laves s'ajoutent les projections grossières (bombes et lapillis) constantes (Stromboli, Etna). Le résultat est un cône très régulier, alternativement formé de couches de projections et de couches de laves ayant débordé du cratère (strato-volcan,","Plutôt oui","résultat : pas vraiment hyponyme de cône…","FR/Volcan/Vulgarisation/corpusFR","est un cône très","",""
"4855","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj",", à dynamisme explosif et potentiellement très dangereux, sont l'objet d'une surveillance continue. Asie L'Asie est un continent très volcanique car toute sa limite orientale fait partie du célèbre Cercle de feu du Pacifique, auquel il faut rajouter","Oui","Adj : volcanique ; terme A : Nom Propre, terme B : continent","FR/Volcan/Vulgarisation/corpusFR","est un continent très","",""
"4856","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","lac (Eifel germanique, chaîne des Puys). Une caldeira (mot portugais signifiant "" chaudron "") est un cratère de très grande taille (plus de 2 km de diamètre par définition mais souvent plus de 10 km). Elle","Oui","","FR/Volcan/Vulgarisation/corpusFR","est un cratère de très","",""
"4857","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","sort en volutes blanches. Le gaz carbonique, invisible, est un constituant important aussi. Les autres gaz sont le dioxyde de soufre très irritant (nuage bleuté), l'hydrogène sulfuré à l'odeur caractéristique d'œuf pourri, le méthane...","Oui","","FR/Volcan/Vulgarisation/corpusFR","sont le dioxyde de soufre très","",""
"4858","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","; le premier est toujours actif et 80 000 personnes sont encore évacuées. Le Vanuatu (ex Nouvelles-Hébrides) est un archipel très volcanique. Le Lopevi, superbe cône avec deux cratères sommitaux, culmine à 1 447 m. L'immense","Oui","terme A : Vanuatu : Nom Propre","FR/Volcan/Vulgarisation/corpusFR","est un archipel très","",""
"4859","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","un raz de marée provoqué par le Krakatoa dans le détroit de la Sonde en 1883. Mais notre but est un autre volcan très actif et dangereux, le Merapi, "" la montagne de feu "", qui, du haut de ses","Non","terme A : but, structure attributive seulement","FR/Volcan/Vulgarisation/corpusFR","est un autre volcan très","",""
"4860","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","est déjà le soir avec le résultat des élections législatives. Que cela nous semble alors loin ! Ce séjour fut une expérience unique et très enrichissante. Sans prendre partie pour la cause nucléaire, je tiens à témoigner des conditions de sécurité maximum prises","Plutôt non","séjour et expérience appartiennent au même champ sémantique. Pas des termes du domaine. Ne nous intéresse pas vraiment","FR/Volcan/Vulgarisation/corpusFR","fut une expérience unique et très","",""
"4861","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","humains. La Montagne Pelée, à la Martinique, paraît bien paisible avec sa couverture de verdure. C' est pourtant un volcan très explosif. Le dôme de lave qui forme son sommet date de l'éruption de 1929 qui, contrairement à","Oui","C' : reprend ""la Montagne Pelée"" qui est un nom propre, terme B : volcan","FR/Volcan/Vulgarisation/corpusFR","est pourtant un volcan très","",""
"4862","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","volcan miniature, que les scientifiques appellent hornito. Dans le nord de la Tanzanie, l'Ol Doinyo Lengaï est un volcan très actif, vénéré par les tribus Masaï. L'aspect lunaire de son cratère relève d'un phénomène volcanique singulier","Oui","Nom propre en relation avec terme du domaine","FR/Volcan/Vulgarisation/corpusFR","est un volcan très","",""
"4863","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","sa pérennité puisqu'il est actif depuis le début du XIXè siècle. La création d'un lac de lave est un phénomène très rare. Au fond d'un cratère alimenté par un flux thermique constant, comme dans une casserole d'eau","Oui","termes du domaine ? Ou du domaine scientifique en général ?","FR/Volcan/Vulgarisation/corpusFR","est un phénomène très","",""
"4864","STRUCTURE ATTRIBUTIVE","Y être DET X très Adj","Maurice et Katia Krafft "" est entièrement circonscrit par les laves émises par le "" Piton Kapor "". 1998 est une année très particulière pour le piton de la Fournaise : après six longues années de somnolence, le volcan reprend intensément du","Plutôt Oui","1998 : une instance de année. On peut dire que 1998 est un hyponyme de ""année"". La relation ne lie pas des termes du domaine","FR/Volcan/Vulgarisation/corpusFR","est une année très","",""
